id_user,id_rental,id_vehicle,rating,sum_day_of_rental,total_pay
922,13,MBL001,5,4,1400000
4682,50,MTR004,5,3,270000
10517,14,MBL0034,4,2,1000000
12660,115,MTR0039,5,1,200000
6319,50,MTR0039,5,1,170000
4232,110,MTR0029,5,2,320000
4404,107,MTR0016,5,4,520000
5763,102,MTR0033,5,3,240000
10834,50,MTR0028,5,2,280000
11574,2,MBL0022,4,4,1200000
768,49,MTR005,4,3,360000
11665,85,MBL0017,5,3,1050000
10288,114,MTR0036,4,2,200000
5397,100,MBL0032,4,4,3000000
5596,103,MTR009,4,4,360000
2973,81,MTR0020,4,3,270000
12220,17,MBL0011,5,2,600000
11491,58,MBL0013,5,2,700000
6706,32,MTR003,4,3,330000
11039,64,MBL0027,5,2,1400000
10319,115,MTR008,4,4,400000
8380,58,MBL0022,5,4,2400000
13106,2,MBL0038,4,3,3600000
655,119,MTR0011,5,4,1040000
6962,84,MBL0032,5,4,2200000
10607,6,MTR0037,5,4,760000
5023,95,MTR007,4,2,160000
12009,68,MBL0025,2,2,1600000
5204,117,MTR0024,5,3,300000
2163,56,MBL0031,4,3,1650000
6493,19,MBL0039,4,2,2300000
287,11,MBL002,5,3,1500000
3496,97,MBL0025,5,2,1000000
13143,60,MBL0030,5,4,2000000
11289,28,MBL0010,4,2,700000
1906,57,MBL0018,5,3,900000
3754,120,MTR0011,5,4,1000000
7762,25,MBL0021,3,2,900000
6069,31,MBL0021,5,2,700000
6988,119,MTR009,5,4,320000
12268,114,MTR0018,4,3,330000
9344,52,MTR008,4,4,320000
3989,90,MTR003,5,3,420000
11825,51,MTR0038,5,4,800000
11619,46,MTR006,5,3,360000
1970,33,MBL0023,5,2,900000
12564,55,MBL005,5,3,1350000
10718,114,MTR0022,5,4,520000
224,78,MTR0036,5,2,260000
2609,99,MTR009,5,4,360000
9104,25,MBL005,4,3,1650000
13482,55,MBL0034,5,2,1300000
3652,8,MTR0035,5,3,360000
6884,9,MTR0013,5,3,690000
11953,57,MBL0020,5,2,700000
92,80,MTR0017,5,3,390000
2722,36,MBL0033,4,2,1600000
647,108,MTR0034,5,3,330000
4101,1,MTR0012,5,2,580000
4854,19,MBL0035,5,3,2850000
12211,40,MBL001,5,4,1400000
4686,43,MTR0022,4,4,520000
9812,30,MBL005,4,3,1200000
11245,117,MTR0033,5,3,210000
6486,49,MTR0039,4,1,200000
547,58,MBL0025,5,2,1600000
5088,86,MBL0039,5,2,2900000
11994,44,MTR0037,5,4,680000
3402,83,MBL0019,5,2,700000
3217,112,MTR0021,4,2,160000
13105,48,MTR0031,4,3,240000
8207,41,MBL007,5,2,700000
8337,30,MBL0037,5,3,4350000
8376,70,MBL0034,4,2,2500000
8938,119,MBL0027,5,2,800000
7362,119,MBL001,4,4,2000000
1871,84,MBL0037,5,3,2550000
8086,32,MTR0013,5,3,630000
6412,73,MBL0018,4,3,1650000
8541,49,MTR0013,4,3,630000
3974,8,MTR0015,5,3,690000
8592,16,MBL002,5,3,1350000
5635,64,MBL0015,5,2,500000
7911,25,MBL0014,5,2,600000
8047,29,MBL0036,4,4,6000000
5091,3,MBL0031,4,3,1350000
2872,36,MBL0021,4,2,700000
2969,29,MBL0035,4,3,4350000
11012,69,MBL0023,4,2,1100000
12752,69,MBL0013,5,2,700000
3113,80,MTR0025,5,4,520000
4421,115,MTR0010,5,4,1160000
13240,17,MBL0025,5,2,1000000
10820,81,MTR0039,5,1,190000
12464,85,MBL0020,5,2,1100000
5595,16,MBL003,5,3,900000
11700,88,MBL0035,5,3,3150000
4040,108,MTR0018,5,3,390000
7075,109,MTR005,4,3,390000
7019,72,MBL0031,5,3,1800000
168,93,MBL0017,5,3,1500000
1096,64,MBL0036,5,4,5600000
7140,112,MTR0015,5,3,720000
7916,58,MBL0032,4,4,2600000
11696,6,MTR0031,5,3,270000
13098,46,MTR0010,5,4,1160000
12185,23,MBL0023,3,2,600000
3094,56,MBL008,5,3,1650000
8018,39,MBL004,5,3,1350000
11926,119,MBL0011,4,2,500000
11171,114,MTR0014,5,4,880000
12681,57,MBL0035,5,3,4200000
5581,70,MBL0038,5,3,1500000
9346,77,MBL0031,5,3,1350000
8515,33,MBL0030,4,4,1400000
7085,46,MTR0034,5,3,330000
5021,76,MBL006,5,4,1600000
11808,63,MBL0035,4,3,4050000
9799,13,MBL005,4,3,1200000
6789,98,MTR0019,5,4,400000
7286,112,MTR0029,4,2,360000
1295,38,MBL0029,5,4,1200000
5698,52,MTR001,5,3,390000
10454,41,MBL0027,5,2,1400000
11075,120,MTR0039,2,1,150000
1869,86,MBL0028,4,2,800000
5357,74,MBL0010,5,2,600000
13249,27,MBL0024,5,2,900000
9849,42,MBL0030,5,4,1400000
13598,103,MTR0022,5,4,640000
872,62,MTR005,5,3,390000
11770,114,MTR0024,5,3,300000
7806,29,MBL0032,5,4,1600000
8296,97,MBL0040,4,2,600000
2511,9,MTR0014,5,4,840000
3055,93,MBL0021,4,2,700000
6484,64,MBL0024,4,2,800000
4241,21,MBL0039,5,2,1200000
9896,79,MTR0019,5,4,400000
3651,58,MBL008,5,3,1650000
4637,45,MTR009,4,4,400000
12650,81,MTR0018,5,3,300000
10837,70,MBL0024,5,2,1000000
11583,68,MBL0012,5,4,1200000
1636,65,MBL0028,5,2,1000000
5410,59,MBL0017,5,3,1800000
1011,64,MBL0021,4,2,700000
6642,31,MBL0021,4,2,700000
9398,34,MBL0026,5,2,800000
11528,83,MBL0027,5,2,1400000
9900,120,MBL0030,5,4,1400000
5349,93,MBL0017,5,3,1500000
5961,22,MBL0025,5,2,1200000
10963,55,MBL0032,5,4,1800000
13078,24,MBL0038,5,3,3900000
7336,7,MBL0040,5,2,600000
362,46,MTR001,2,3,390000
12652,87,MBL0018,4,3,1650000
6125,52,MTR0011,5,4,1080000
1023,29,MBL006,4,4,1800000
12691,49,MTR0018,4,3,300000
11204,46,MTR0023,5,4,600000
9422,115,MBL0037,4,3,4200000
9625,86,MBL0011,4,2,500000
10076,113,MBL001,4,4,1600000
3498,32,MTR0014,5,4,880000
9384,80,MTR0029,5,2,320000
4321,109,MTR0028,5,2,320000
3199,119,MTR0018,4,3,360000
2236,1,MTR0011,4,4,1040000
8799,39,MBL0039,4,2,2500000
9679,88,MBL0038,4,3,2550000
5071,101,MBL0018,4,3,1650000
3896,54,MTR0013,5,3,600000
13112,51,MTR0028,4,2,340000
9467,53,MTR0011,4,4,1120000
3849,69,MBL0020,4,2,1200000
9085,67,MBL0019,5,2,700000
12661,116,MBL0026,5,2,800000
6064,13,MBL0017,5,3,1200000
3508,94,MTR0030,5,3,480000
8205,85,MBL0033,5,2,1200000
7898,43,MTR0036,5,2,240000
3544,11,MBL009,4,4,2000000
9475,80,MTR0039,5,1,160000
546,49,MTR0027,4,3,360000
13175,15,MBL0026,5,2,1400000
9638,92,MTR0021,4,2,240000
4410,71,MBL005,5,3,1800000
5915,75,MBL007,4,2,800000
8400,79,MTR0020,5,3,300000
1208,18,MBL0020,5,2,900000
8145,88,MBL0032,4,4,3000000
12062,108,MTR0012,4,2,500000
12502,22,MBL0025,4,2,1200000
5523,99,MTR0036,5,2,180000
6534,99,MTR001,4,3,330000
10692,3,MBL0019,5,2,1100000
3310,33,MBL0036,4,4,4800000
5206,114,MBL001,5,4,2200000
12015,47,MTR0037,5,4,600000
5310,90,MTR0034,5,3,270000
10918,65,MBL0012,5,4,1200000
2805,4,MTR004,5,3,270000
2268,77,MBL0026,5,2,1200000
10014,44,MTR0038,4,4,640000
5621,23,MBL0017,5,3,1050000
3190,118,MTR009,3,4,400000
10213,46,MTR009,1,4,400000
4487,12,MBL0042,5,4,1600000
8436,88,MBL001,5,4,1400000
12404,26,MBL001,5,4,2000000
7084,64,MBL0027,5,2,1400000
11455,98,MTR0024,5,3,390000
13496,49,MTR0022,5,4,640000
9389,43,MTR0024,5,3,330000
952,89,MBL0023,4,2,800000
5361,2,MBL0014,5,2,500000
6200,19,MBL0012,4,4,1200000
377,57,MBL0039,5,2,2300000
12065,22,MBL0019,5,2,1200000
10581,112,MTR0011,5,4,1120000
363,22,MBL0010,5,2,700000
605,57,MBL0019,4,2,800000
9445,56,MBL009,5,4,1600000
6333,75,MBL006,5,4,2400000
9725,25,MBL0038,5,3,3750000
3847,51,MTR0020,4,3,330000
10499,104,MBL0016,4,3,1200000
12743,117,MTR0034,5,3,270000
10389,66,MBL0023,5,2,900000
1171,40,MBL0029,5,4,1800000
8374,90,MTR0016,5,4,400000
10790,115,MTR0024,5,3,300000
874,80,MTR009,5,4,360000
12640,46,MTR0031,4,3,270000
8089,113,MTR0029,5,2,320000
11430,113,MBL0027,4,2,1300000
3418,120,MTR0023,5,4,440000
765,55,MBL0021,5,2,900000
4792,9,MTR0012,5,2,600000
6030,68,MBL007,5,2,1000000
11469,14,MBL0033,4,2,1000000
6146,116,MBL003,5,3,1050000
9368,108,MTR0014,4,4,1000000
2928,96,MTR0034,5,3,300000
5333,15,MBL0038,4,3,2700000
8772,46,MTR003,4,3,420000
11702,93,MBL0019,4,2,800000
12852,48,MTR0039,5,1,190000
3321,78,MTR009,5,4,280000
12111,2,MBL002,4,3,1050000
2233,89,MBL0029,5,4,2400000
3510,45,MTR0012,5,2,540000
2270,4,MTR0014,5,4,1000000
9402,48,MTR0014,5,4,880000
13392,38,MBL0011,5,2,600000
7314,46,MTR0035,5,3,390000
11787,110,MTR0028,4,2,340000
5864,60,MBL0028,5,2,600000
6136,70,MBL003,5,3,1650000
10752,111,MTR007,5,2,200000
5798,61,MBL0033,4,2,1400000
3302,91,MBL0035,4,3,4500000
394,57,MBL0028,4,2,800000
10812,59,MBL0039,5,2,1300000
1421,73,MBL0027,5,2,900000
10830,67,MBL0019,4,2,700000
10872,41,MBL0037,5,3,2700000
5217,52,MTR0013,4,3,660000
9647,23,MBL0042,5,4,1000000
11793,2,MBL0035,5,3,2250000
11859,115,MTR0029,5,2,360000
10934,73,MBL0029,4,4,1800000
4493,70,MBL0031,4,3,1500000
2656,120,MBL0010,5,2,500000
11734,87,MBL0031,4,3,1350000
3032,42,MBL0039,5,2,2200000
7502,39,MBL0038,5,3,2550000
7455,105,MBL0023,5,2,900000
6800,86,MBL0038,5,3,2850000
5888,13,MBL0023,5,2,800000
1520,23,MBL0017,4,3,1050000
3641,10,MTR0014,4,4,960000
1473,114,MTR006,5,3,390000
8440,120,MTR0032,5,2,180000
3191,27,MBL0033,4,2,1500000
8740,46,MTR0013,4,3,750000
13115,85,MBL0034,5,2,2600000
13570,81,MTR0014,5,4,1000000
10950,80,MTR0033,5,3,300000
9007,70,MBL0041,3,3,1200000
10872,4,MTR0010,5,4,1120000
2137,19,MBL0022,4,4,1600000
7469,108,MTR0023,5,4,640000
8036,63,MBL0034,5,2,2400000
1486,15,MBL0035,4,3,3150000
5061,112,MTR0032,4,2,160000
11909,73,MBL0034,4,2,2500000
13055,57,MBL0027,5,2,1100000
10948,68,MBL0020,4,2,1000000
5009,43,MTR002,5,2,200000
2708,56,MBL0018,4,3,900000
4589,58,MBL0029,4,4,2200000
6965,56,MBL0041,5,3,900000
5241,83,MBL0020,5,2,900000
6197,80,MTR0030,5,3,540000
12754,114,MTR0012,4,2,520000
13561,39,MBL0032,5,4,3000000
11753,8,MTR0031,5,3,270000
8500,113,MTR0031,5,3,300000
10001,17,MBL004,5,3,1200000
1984,109,MTR0018,4,3,240000
11159,90,MTR0022,5,4,520000
6387,115,MTR002,5,2,220000
719,57,MBL008,5,3,1200000
10900,9,MTR0028,4,2,260000
2474,83,MBL0035,4,3,2400000
2447,77,MBL0012,4,4,1000000
5299,24,MBL0024,5,2,700000
13169,20,MBL0032,5,4,1600000
4754,28,MBL0016,5,3,1800000
800,74,MBL0032,5,4,2400000
9547,115,MTR006,5,3,270000
7077,114,MBL0031,5,3,1650000
12468,38,MBL0039,4,2,1400000
10367,111,MTR0010,4,4,1120000
5710,88,MBL0028,5,2,1000000
676,6,MTR0021,4,2,180000
10652,41,MBL003,4,3,1050000
778,89,MBL0034,4,2,2500000
12921,44,MTR0018,5,3,360000
3477,42,MBL008,5,3,1800000
5404,26,MBL003,5,3,1050000
12466,52,MTR006,5,3,360000
9700,77,MBL0016,4,3,1650000
4215,106,MTR0037,5,4,800000
7341,56,MBL0021,5,2,900000
12384,44,MTR0030,5,3,360000
8888,61,MBL0033,5,2,1400000
771,95,MTR002,5,2,280000
9473,109,MTR0038,5,4,720000
2235,116,MTR0022,5,4,400000
8334,97,MBL0032,5,4,3200000
4000,62,MTR0029,5,2,300000
13535,66,MBL003,4,3,1500000
977,104,MBL007,5,2,1200000
6440,24,MBL004,5,3,1800000
2543,29,MBL005,5,3,1200000
3547,34,MBL0014,5,2,600000
11857,1,MTR006,5,3,300000
4569,3,MBL0035,4,3,2850000
11735,44,MTR0025,5,4,560000
4812,22,MBL003,5,3,1050000
6065,90,MTR0014,4,4,960000
9846,49,MTR0023,4,4,520000
2838,82,MBL0019,5,2,1200000
8378,32,MTR0011,5,4,1040000
8904,42,MBL0016,5,3,1200000
13828,93,MBL0033,5,2,1400000
4049,57,MBL0025,4,2,800000
11879,115,MTR0039,4,1,200000
3835,115,MBL0035,5,3,3600000
10832,11,MBL0019,5,2,900000
7378,86,MBL0037,4,3,1950000
6656,7,MBL0012,5,4,1000000
2274,116,MBL0035,5,3,1950000
7275,105,MBL0021,5,2,600000
6293,104,MBL0026,5,2,800000
10242,23,MBL0032,4,4,2000000
12358,112,MTR0030,5,3,480000
695,92,MTR0031,5,3,240000
3538,84,MBL0032,4,4,2200000
7946,60,MBL0015,5,2,500000
4378,20,MBL0022,5,4,2400000
6135,27,MBL0031,5,3,2400000
9047,2,MBL0031,5,3,1950000
12394,10,MTR0036,4,2,260000
9834,39,MBL0030,5,4,1400000
2106,53,MTR001,5,3,360000
124,5,MBL0016,5,3,900000
6804,95,MTR0024,4,3,480000
329,98,MTR001,4,3,360000
11830,119,MTR0020,4,3,360000
8584,120,MTR0019,5,4,480000
8240,54,MTR0016,5,4,520000
2151,95,MTR0026,5,3,330000
3758,119,MTR0032,5,2,200000
13523,81,MTR008,5,4,320000
775,89,MBL0026,5,2,1100000
4045,47,MTR0030,5,3,480000
4718,63,MBL0029,5,4,2200000
6438,117,MBL0037,5,3,1500000
3729,104,MBL004,5,3,1800000
7466,55,MBL002,5,3,900000
2760,82,MBL0031,4,3,1350000
10512,72,MBL0014,5,2,700000
10683,90,MTR005,5,3,330000
2875,7,MBL0033,5,2,1500000
400,89,MBL0033,5,2,800000
1335,8,MTR0010,5,4,1040000
1239,89,MBL0029,4,4,2400000
7712,114,MBL0028,4,2,800000
2900,116,MTR0025,4,4,480000
10173,36,MBL0016,5,3,1500000
9452,46,MTR0011,4,4,1040000
13622,58,MBL0018,3,3,900000
11782,83,MBL0039,3,2,2900000
149,61,MBL0038,5,3,3600000
245,7,MBL005,4,3,1050000
7453,24,MBL0011,5,2,600000
3436,117,MTR009,4,4,400000
838,99,MTR003,5,3,300000
5954,114,MTR0033,4,3,300000
3563,70,MBL0023,5,2,700000
9266,112,MTR0027,4,3,450000
4713,107,MTR006,5,3,300000
10394,59,MBL0025,5,2,900000
7596,100,MBL0025,4,2,900000
7864,120,MBL0021,5,2,1000000
9521,22,MBL0040,5,2,600000
13843,80,MTR0032,5,2,180000
13016,86,MBL0012,5,4,1600000
10007,70,MBL0010,5,2,700000
6825,57,MBL0036,4,4,3800000
625,106,MTR0011,5,4,1160000
13011,13,MBL0010,5,2,800000
13500,109,MTR0024,5,3,480000
4489,93,MBL0019,1,2,800000
1378,104,MBL0023,5,2,1000000
13506,68,MBL0041,4,3,1050000
3253,102,MTR0021,5,2,240000
13625,107,MTR001,5,3,420000
8735,53,MTR0029,5,2,300000
9637,104,MBL0040,4,2,500000
1457,72,MBL005,5,3,1200000
3153,107,MTR0017,5,3,330000
4221,18,MBL0026,4,2,1400000
10805,12,MBL0041,5,3,900000
6306,116,MTR005,4,3,330000
10422,70,MBL0022,5,4,2000000
3663,95,MTR0015,5,3,600000
3130,76,MBL0038,5,3,3000000
12641,100,MBL001,5,4,1200000
6889,78,MTR0035,4,3,300000
8628,107,MTR0022,5,4,640000
4146,104,MBL005,5,3,900000
13566,63,MBL0016,5,3,1200000
830,11,MBL0027,5,2,1600000
12584,32,MTR0014,5,4,880000
8804,96,MTR0013,5,3,750000
95,27,MBL0024,4,2,900000
1073,102,MTR001,5,3,420000
10110,59,MBL0015,5,2,600000
3727,53,MTR0015,5,3,690000
5059,92,MTR0010,4,4,1040000
2209,5,MBL0026,5,2,1500000
11424,104,MBL0039,5,2,1900000
11479,22,MBL0021,4,2,1000000
3868,108,MTR0036,3,2,180000
13183,120,MBL0038,5,3,2550000
13046,37,MBL0010,4,2,700000
11739,4,MTR004,5,3,270000
5094,70,MBL009,5,4,2400000
6635,99,MTR0028,4,2,360000
5862,116,MBL0022,5,4,1800000
2119,45,MTR0023,5,4,440000
11822,31,MBL0020,5,2,1000000
7444,32,MTR0032,5,2,200000
10986,117,MTR0032,4,2,160000
7,71,MBL004,5,3,1800000
10048,32,MTR0021,4,2,160000
12678,60,MBL0015,5,2,500000
12895,9,MTR0036,5,2,220000
11519,15,MBL0022,4,4,2400000
13571,57,MBL0029,5,4,1200000
7931,118,MTR0013,5,3,630000
11905,92,MTR0038,5,4,680000
6106,40,MBL0022,5,4,2000000
13514,116,MBL0016,5,3,1050000
13342,58,MBL0025,4,2,1600000
6554,43,MTR0023,5,4,480000
9633,106,MTR0011,5,4,1160000
7255,25,MBL0019,4,2,1200000
1685,100,MBL0034,5,2,1700000
11019,32,MTR009,5,4,360000
11232,81,MTR0014,5,4,1000000
178,81,MTR0030,5,3,450000
2867,19,MBL002,5,3,1200000
2128,22,MBL0037,4,3,2250000
5424,98,MTR0020,4,3,270000
10206,19,MBL0031,5,3,1650000
8903,68,MBL008,5,3,1500000
2221,81,MTR0021,5,2,200000
9155,4,MTR0026,5,3,300000
992,93,MBL0027,4,2,800000
7570,18,MBL0011,5,2,500000
8314,84,MBL0027,5,2,1300000
10599,57,MBL0037,5,3,2700000
7158,35,MBL0018,4,3,900000
5677,81,MTR0022,5,4,520000
9279,70,MBL0018,5,3,1350000
712,117,MTR0032,5,2,160000
5027,100,MBL0021,4,2,600000
13483,16,MBL0039,5,2,1000000
13844,17,MBL0017,5,3,1350000
13270,53,MTR004,5,3,360000
12922,58,MBL0039,5,2,2600000
12430,63,MBL0030,4,4,1200000
5355,104,MBL0015,5,2,600000
282,108,MTR0032,4,2,140000
8283,76,MBL0010,5,2,600000
940,73,MBL0030,5,4,1200000
5136,112,MTR0033,5,3,300000
1614,27,MBL0023,4,2,1100000
2082,33,MBL0026,5,2,800000
10238,104,MBL0038,3,3,3750000
10165,46,MTR0020,4,3,240000
6345,40,MBL0022,4,4,2000000
840,120,MBL0022,4,4,1200000
6163,84,MBL0017,5,3,1350000
9838,117,MBL008,5,3,1650000
4940,86,MBL002,5,3,1050000
9002,28,MBL0042,5,4,1200000
2849,57,MBL0023,5,2,600000
6553,113,MBL007,4,2,1200000
5741,113,MBL0017,5,3,1500000
4349,94,MTR0032,4,2,140000
6634,3,MBL0010,5,2,700000
826,18,MBL0038,5,3,4200000
9715,48,MTR0037,4,4,640000
8767,4,MTR006,5,3,360000
6904,114,MTR0030,5,3,390000
1475,79,MTR0010,5,4,1120000
1666,24,MBL001,4,4,2000000
2946,16,MBL006,4,4,2400000
1963,50,MTR0010,5,4,1000000
4810,48,MTR0026,4,3,330000
5828,45,MTR0020,4,3,270000
10584,75,MBL0033,4,2,1600000
7176,77,MBL004,5,3,1800000
8068,6,MTR005,5,3,330000
1913,24,MBL0029,5,4,1800000
1745,96,MTR0013,4,3,750000
8702,62,MTR0031,5,3,240000
4557,120,MTR006,4,3,390000
3524,4,MTR002,4,2,260000
8618,47,MTR0029,3,2,300000
6066,117,MBL0040,4,2,800000
6021,106,MTR0034,5,3,270000
1881,68,MBL008,4,3,1500000
1940,21,MBL0029,5,4,1600000
6785,99,MTR005,5,3,270000
10903,103,MTR005,5,3,360000
8981,10,MTR004,4,3,390000
1438,88,MBL0012,5,4,1200000
12847,14,MBL0024,5,2,1100000
668,108,MTR0015,5,3,660000
9379,17,MBL0030,5,4,1400000
12080,113,MTR0016,5,4,520000
2269,61,MBL0037,4,3,4200000
769,72,MBL0022,5,4,1600000
1244,109,MTR0025,5,4,520000
10113,87,MBL0010,4,2,700000
3469,41,MBL009,5,4,1600000
13329,15,MBL0015,5,2,500000
12775,2,MBL0029,5,4,1400000
10004,110,MTR0010,5,4,1080000
6749,29,MBL002,5,3,1500000
8700,103,MTR005,4,3,360000
13196,100,MBL0035,4,3,2700000
9865,21,MBL0026,5,2,900000
5044,119,MTR0020,5,3,360000
7803,117,MTR0020,5,3,330000
1260,72,MBL0013,4,2,600000
1144,76,MBL0031,5,3,2400000
5653,54,MTR002,5,2,300000
13542,85,MBL0017,5,3,1050000
4068,116,MTR002,4,2,240000
13822,116,MTR0024,4,3,360000
5153,7,MBL0019,5,2,800000
11412,47,MTR007,5,2,200000
7227,52,MTR008,5,4,320000
2559,48,MTR006,5,3,330000
4870,20,MBL0038,4,3,4500000
1356,27,MBL0014,5,2,500000
1743,40,MBL0015,5,2,600000
9793,68,MBL0039,5,2,2100000
4432,94,MTR0036,5,2,260000
516,10,MTR0018,4,3,360000
5128,108,MTR0028,4,2,320000
13415,94,MTR0014,5,4,840000
6984,55,MBL0039,4,2,2000000
7318,31,MBL0013,5,2,700000
11405,38,MBL0014,4,2,800000
5732,112,MTR006,4,3,360000
7789,111,MTR0019,5,4,320000
2654,4,MTR0018,5,3,240000
703,116,MTR0020,5,3,300000
13492,17,MBL0032,5,4,2400000
9364,118,MBL0027,4,2,1000000
9895,115,MTR0018,5,3,330000
8147,22,MBL0017,5,3,1650000
9043,40,MBL0018,5,3,1500000
9599,4,MTR0035,5,3,390000
6602,22,MBL0042,5,4,1600000
4783,84,MBL0033,5,2,900000
7852,59,MBL0010,4,2,600000
4585,15,MBL0030,5,4,1200000
9299,35,MBL004,5,3,1650000
12176,9,MTR0036,5,2,220000
3357,117,MTR0024,4,3,300000
11947,110,MTR006,4,3,270000
13155,71,MBL0029,5,4,1400000
10481,98,MTR0024,5,3,390000
6510,61,MBL0022,5,4,2200000
7488,112,MTR0024,4,3,390000
1392,35,MBL0023,5,2,900000
7829,78,MTR0033,4,3,240000
132,12,MBL0041,4,3,900000
6428,106,MTR0014,5,4,1000000
3545,77,MBL0031,4,3,1350000
7460,101,MBL0025,5,2,1000000
11790,90,MTR0035,5,3,360000
5360,42,MBL0020,5,2,1000000
2551,11,MBL009,5,4,2000000
6340,62,MTR0037,4,4,640000
1332,22,MBL0011,5,2,600000
5881,54,MTR0029,4,2,360000
12772,112,MTR0011,4,4,1120000
7790,120,MBL0025,4,2,900000
12825,38,MBL0020,5,2,800000
4982,14,MBL0012,5,4,1200000
417,23,MBL0015,5,2,500000
12446,50,MTR0029,4,2,240000
3795,110,MTR0012,4,2,500000
10560,54,MTR0027,5,3,390000
7196,6,MTR001,5,3,300000
13527,97,MBL0022,4,4,1400000
9219,102,MTR0035,4,3,270000
12688,25,MBL004,5,3,1350000
305,41,MBL0016,5,3,1050000
8611,98,MTR0013,5,3,750000
7344,114,MTR0023,4,4,480000
9280,102,MTR0039,5,1,180000
303,9,MTR0036,5,2,220000
10898,45,MTR005,5,3,270000
11798,13,MBL003,5,3,1650000
13452,55,MBL002,4,3,900000
1632,51,MTR0013,5,3,720000
11890,100,MBL0010,5,2,500000
1123,118,MTR001,5,3,450000
885,31,MBL003,4,3,1050000
7711,50,MTR0026,5,3,300000
5403,54,MTR0030,4,3,510000
4919,48,MTR0025,5,4,560000
9432,32,MTR008,5,4,360000
9326,79,MTR0037,5,4,800000
7315,72,MBL008,3,3,1500000
2691,82,MBL0032,4,4,2800000
3114,112,MTR0012,5,2,600000
2086,52,MTR002,5,2,200000
12362,90,MTR0026,4,3,360000
3123,43,MTR0021,5,2,180000
10993,12,MBL0018,5,3,1200000
2184,83,MBL0019,4,2,700000
7027,79,MTR0019,5,4,400000
12798,47,MTR0025,4,4,520000
318,77,MBL002,5,3,1350000
10927,40,MBL0025,4,2,900000
9522,119,MBL009,5,4,1800000
6048,116,MTR007,5,2,180000
7739,61,MBL0033,4,2,1400000
5016,36,MBL0022,5,4,1400000
6218,59,MBL005,5,3,1050000
12973,1,MTR0033,5,3,270000
13614,69,MBL0028,5,2,900000
2490,42,MBL0027,4,2,1200000
9419,79,MTR0022,5,4,560000
4498,102,MTR0023,5,4,440000
5736,33,MBL006,5,4,2200000
12094,23,MBL0016,5,3,1200000
3839,50,MTR0027,5,3,420000
6020,120,MBL0015,4,2,800000
13324,14,MBL007,5,2,600000
7369,85,MBL0036,5,4,2400000
5093,46,MTR0032,5,2,180000
3271,73,MBL0037,5,3,1950000
7145,61,MBL0023,5,2,1000000
3708,79,MTR006,5,3,360000
13323,2,MBL0033,5,2,1300000
6160,95,MTR0010,5,4,1080000
11701,39,MBL0026,5,2,1300000
4145,68,MBL0026,5,2,900000
4479,34,MBL0023,5,2,1200000
1753,46,MTR0027,5,3,330000
5872,27,MBL0031,5,3,2400000
3049,117,MTR0019,4,4,440000
10313,48,MTR0017,5,3,300000
13188,99,MTR0013,5,3,750000
7938,113,MTR0010,4,4,1080000
13454,49,MTR005,5,3,360000
1093,78,MTR0036,5,2,260000
8504,81,MTR0012,5,2,560000
6054,21,MBL0035,4,3,2850000
12145,41,MBL007,4,2,700000
1301,61,MBL0038,5,3,3600000
2324,58,MBL0031,4,3,1950000
3184,84,MBL0015,5,2,500000
4799,82,MBL0021,4,2,1200000
793,23,MBL0032,4,4,2000000
13594,12,MBL0040,5,2,600000
6041,62,MTR003,4,3,390000
4716,69,MBL0019,5,2,800000
10761,110,MTR0010,4,4,1080000
2050,87,MBL008,4,3,1350000
11602,81,MTR0020,5,3,270000
7689,26,MBL0035,5,3,3450000
4591,110,MTR0032,4,2,140000
8833,83,MBL0027,5,2,1400000
7097,29,MBL0015,5,2,500000
5957,22,MBL0018,5,3,1800000
3445,71,MBL0033,4,2,800000
2821,46,MTR0022,5,4,440000
13237,29,MBL0017,5,3,1800000
8062,58,MBL002,5,3,1350000
9251,107,MTR005,5,3,300000
8574,106,MTR0024,4,3,420000
11413,115,MTR007,4,2,160000
11868,65,MBL0023,5,2,1000000
9839,26,MBL0029,5,4,2000000
7582,67,MBL0042,4,4,1200000
7435,108,MTR0024,5,3,390000
754,5,MBL0025,5,2,1400000
2994,114,MBL0021,4,2,700000
5763,40,MBL0024,5,2,700000
5060,34,MBL007,4,2,1000000
10446,86,MBL0026,4,2,1100000
8759,25,MBL009,4,4,2000000
11443,66,MBL0022,4,4,2000000
4398,59,MBL0022,5,4,2400000
11407,50,MTR0027,5,3,420000
4123,43,MTR0025,4,4,560000
8010,118,MBL0028,5,2,700000
1396,53,MTR0010,5,4,1200000
7802,117,MBL0032,5,4,2800000
10604,68,MBL008,4,3,1500000
6709,36,MBL0029,5,4,1200000
9124,117,MBL0023,5,2,1200000
13033,12,MBL0025,5,2,1100000
5514,112,MTR0027,4,3,450000
9751,77,MBL0022,4,4,1800000
9077,67,MBL0023,5,2,600000
5314,81,MTR0023,5,4,560000
1216,89,MBL0015,5,2,800000
360,46,MTR0023,5,4,600000
1729,112,MTR0037,4,4,680000
5055,90,MTR0033,5,3,240000
1779,5,MBL0022,4,4,2400000
4830,10,MTR007,4,2,160000
1157,36,MBL0023,5,2,900000
4347,41,MBL0014,5,2,600000
10392,20,MBL0037,5,3,1800000
8971,119,MTR0018,5,3,360000
9878,18,MBL0039,5,2,2500000
6205,8,MTR0013,3,3,720000
3957,69,MBL0035,5,3,2250000
4210,80,MTR007,4,2,200000
